loan_id,customer_id,loan_type,principal_amount,interest_rate,loan_status,start_date,end_date
702330,6366,SME,689568.08,17.24,Closed,2016-10-30,2023-08-02
702331,7996,SME,2202821.41,20.97,Defaulted,2021-03-06,2026-08-09
702332,1936,Mortgage,1392341.15,19.72,Active,2017-11-24,2023-04-13
702333,4071,Mortgage,598528.38,15.01,Defaulted,2015-07-28,2018-09-04
702334,83,SME,1461126.17,15.6,Closed,2015-11-08,2022-07-01
702335,5291,Personal,239048.26,25.24,Active,2022-07-03,2026-08-18
702336,8241,Personal,383049.27,24.45,Active,2017-07-24,2024-05-19
702337,9299,Mortgage,202067.27,26.1,Active,2015-03-04,2019-09-17
702338,1479,SME,110667.57,19.97,Defaulted,2022-06-25,2024-07-07
702339,5083,SME,127598.43,13.29,Active,2022-06-17,2026-08-31
702340,9714,Personal,936488.88,14.68,Active,2016-04-21,2022-12-04
702341,9249,Mortgage,474876.39,20.85,Active,2019-10-19,2025-06-30
702342,6901,SME,384520.95,27.5,Closed,2020-06-23,2024-07-15
702343,2139,SME,166493.13,25.9,Active,2020-02-09,2024-02-28
702344,8595,Mortgage,75433.98,26.16,Active,2022-11-07,2029-05-22
702345,1047,Personal,1244071.16,27.15,Active,2018-05-13,2025-02-17
702346,3114,Personal,849665.3,15.87,Active,2016-12-28,2018-06-25
702347,3989,Personal,704676.52,15.9,Active,2019-08-05,2021-03-07
702348,8400,Mortgage,1460385.2,16.88,Active,2018-03-09,2019-03-20
702349,6848,Personal,249946.42,21.69,Active,2022-12-10,2028-08-14
702350,6595,Personal,1008080.56,19.41,Active,2018-05-25,2024-04-08
702351,2855,Personal,515528.89,24.73,Closed,2021-07-22,2025-05-27
702352,7180,Personal,477180.41,16.61,Active,2016-10-01,2020-05-14
702353,1925,Personal,355897.52,13.97,Active,2015-04-01,2016-08-29
702354,1025,SME,410219.05,24.89,Defaulted,2020-02-05,2021-09-29
702355,6580,Personal,82556.46,19.77,Active,2023-02-14,2027-05-14
702356,2316,Personal,770427.82,24.96,Active,2016-12-27,2022-05-25
702357,4425,Mortgage,1641970.17,26.03,Active,2021-03-09,2023-09-03
702358,5902,Personal,847616.12,24.89,Active,2017-02-01,2022-10-24
702359,8829,SME,227245.18,22.79,Active,2015-01-31,2020-05-10
702360,68,Personal,136268.68,13.06,Active,2015-02-26,2018-08-29
702361,2592,Personal,358749.98,12.21,Active,2019-01-15,2020-05-04
702362,3957,Personal,76599.79,12.2,Active,2021-08-28,2028-03-03
702363,1058,Personal,512575.16,19.35,Closed,2022-04-10,2026-10-26
702364,7602,SME,579542.7,27.53,Active,2018-04-19,2019-12-07
702365,2067,SME,195669.17,23.8,Defaulted,2019-07-24,2020-08-15
702366,4846,Personal,540799.89,25.3,Active,2018-12-07,2024-11-04
702367,9681,Mortgage,745141.93,21.99,Defaulted,2017-03-04,2021-04-16
702368,8468,SME,358160.85,13.01,Closed,2018-06-11,2022-10-20
702369,1011,Personal,2759725.59,25.73,Active,2018-08-13,2023-10-26
702370,5265,Mortgage,186679.72,17.21,Closed,2016-06-02,2023-01-21
702371,1431,Personal,443122.86,22.68,Active,2019-01-02,2024-08-17
702372,5353,Personal,107721.61,12.2,Active,2020-05-24,2022-02-17
702373,3512,Personal,171188.75,21.74,Closed,2020-04-11,2022-07-03
702374,7520,Personal,516570.09,13.18,Active,2021-05-01,2026-12-20
702375,983,SME,1345333.77,18.39,Active,2023-02-09,2029-03-28
702376,2526,Mortgage,218181.85,21.09,Active,2018-11-30,2025-01-20
702377,9688,SME,313972.24,13.6,Active,2023-01-26,2029-04-14
702378,1656,Personal,664375.01,26.81,Active,2016-02-09,2017-08-09
702379,7913,Mortgage,826106.72,26.06,Active,2021-02-23,2024-10-27
702380,3739,SME,465563.11,23.05,Closed,2017-06-10,2019-12-21
702381,138,SME,824401.29,14.79,Active,2018-08-27,2025-06-18
702382,8373,Mortgage,257215.48,16.59,Active,2015-04-23,2018-05-13
702383,1593,Personal,132807.42,12.43,Closed,2016-11-24,2019-04-06
702384,9475,Personal,25493.93,12.09,Active,2021-06-29,2023-09-05
702385,2640,SME,442929.87,15.49,Active,2019-08-10,2026-01-20
702386,3546,Mortgage,871391.65,27.74,Closed,2022-06-28,2025-11-01
702387,4493,Personal,327815.03,12.52,Active,2017-02-16,2019-03-13
702388,2841,SME,628511.99,12.56,Closed,2022-10-16,2024-09-26
702389,4330,Personal,262743.77,12.31,Closed,2017-05-17,2021-03-14
702390,8932,Mortgage,461668.98,23.26,Defaulted,2016-04-25,2022-08-26
702391,5203,Personal,184740.47,12.53,Active,2019-02-17,2025-06-20
702392,50,Mortgage,2491285.28,17.71,Closed,2019-07-21,2021-04-14
702393,2251,Mortgage,402506.92,13.84,Active,2021-07-08,2027-04-04
702394,2954,Mortgage,312691.8,13.3,Active,2021-09-08,2022-11-22
702395,7986,SME,134264.68,27.73,Closed,2023-03-04,2027-08-01
702396,8313,Mortgage,271874.8,21.53,Active,2018-12-15,2020-12-23
702397,2733,Personal,530448.22,25.11,Active,2021-05-30,2025-10-15
702398,7250,Personal,838907.98,22.83,Active,2016-12-21,2018-07-15
702399,703,Personal,742687.57,12.99,Active,2019-01-31,2023-03-30
702400,6545,Personal,927227.97,12.36,Active,2015-06-19,2022-04-12
702401,4133,Mortgage,607606.92,22.25,Active,2019-03-29,2023-06-11
702402,4451,Mortgage,573842.54,13.6,Closed,2020-11-14,2025-10-13
702403,9625,SME,411677.42,22.13,Active,2021-11-17,2023-09-01
702404,527,Personal,444050.38,15.56,Active,2016-01-29,2018-02-09
702405,8019,Personal,1077000.0,22.68,Active,2016-06-02,2019-09-29
702406,6581,Mortgage,235932.44,22.99,Active,2019-01-12,2021-01-27
702407,8159,SME,126662.31,22.05,Defaulted,2020-04-09,2027-01-02
702408,2958,SME,1070643.08,27.12,Active,2023-03-11,2025-10-04
702409,9627,Personal,1214254.09,15.54,Closed,2019-07-19,2021-06-02
702410,2852,Personal,284888.68,15.6,Active,2018-04-28,2021-01-23
702411,8357,Personal,1737293.71,27.62,Closed,2015-02-26,2020-12-30
702412,5179,SME,428288.03,12.71,Closed,2022-04-03,2025-12-09
702413,8453,Personal,1354693.53,15.67,Active,2018-02-23,2022-12-11
702414,8709,Personal,550079.49,19.93,Closed,2020-09-03,2025-07-01
702415,3638,SME,1128827.82,17.8,Active,2019-10-06,2023-08-30
702416,7575,Personal,1083706.34,24.02,Active,2022-12-30,2029-10-14
702417,439,Personal,229990.76,23.86,Active,2020-12-09,2026-03-05
702418,2746,Personal,969832.92,13.74,Active,2020-01-27,2022-04-18
702419,575,Mortgage,871002.24,21.7,Defaulted,2019-11-28,2021-01-25
702420,5478,SME,1184668.22,20.77,Closed,2021-12-29,2028-01-02
702421,1943,Mortgage,289562.89,23.38,Closed,2021-08-11,2025-04-19
702422,2964,Personal,709987.31,16.29,Closed,2015-01-12,2020-04-18
702423,3339,SME,239446.75,23.03,Active,2022-01-26,2024-11-05
702424,1703,Personal,1518310.25,13.03,Active,2020-07-20,2027-03-08
702425,7796,Personal,131077.26,21.56,Closed,2021-04-11,2027-12-26
702426,9168,SME,139548.2,26.6,Defaulted,2018-11-11,2022-06-01
702427,7856,SME,1238103.0,14.85,Active,2019-06-01,2023-12-27
702428,2714,SME,653285.78,20.84,Active,2015-11-13,2020-07-11
702429,6598,Personal,397074.16,21.62,Closed,2019-05-22,2022-10-30
702430,7814,SME,700639.24,27.16,Closed,2016-01-29,2020-05-04
702431,2794,Personal,834247.32,16.85,Active,2017-11-06,2023-05-05
702432,9797,Personal,2007332.52,18.36,Active,2021-08-18,2023-08-23
702433,3531,Personal,257027.36,12.27,Closed,2017-09-08,2021-04-22
702434,6163,Personal,246470.04,21.2,Closed,2019-10-16,2023-10-05
702435,1419,SME,688423.18,27.14,Active,2015-01-05,2016-08-27
702436,621,Mortgage,332376.09,16.08,Active,2020-03-03,2026-12-03
702437,3735,Personal,817351.31,26.78,Active,2015-07-04,2019-03-08
702438,650,Personal,135325.74,19.61,Active,2017-05-24,2022-08-16
702439,5794,Personal,1313331.83,23.79,Active,2015-04-09,2020-08-20
702440,5868,SME,412471.79,19.0,Closed,2020-11-18,2027-06-04
702441,351,Personal,354418.24,14.29,Active,2019-09-20,2021-10-01
702442,9780,SME,1284031.15,16.43,Defaulted,2021-03-24,2024-10-03
702443,87,Personal,806952.84,16.65,Active,2019-02-16,2024-10-11
702444,6548,SME,1453731.01,23.07,Defaulted,2015-01-08,2018-05-27
702445,1819,SME,978640.61,25.99,Active,2015-01-06,2016-08-23
702446,4314,SME,174521.86,23.55,Closed,2016-12-05,2018-10-11
702447,2643,Personal,546268.6,13.42,Active,2020-06-02,2022-07-17
702448,4801,SME,417875.88,22.94,Active,2022-12-23,2029-09-19
702449,4582,Personal,104167.03,24.87,Active,2016-10-28,2021-01-30
702450,8256,Personal,64292.51,27.97,Active,2015-12-21,2022-05-15
702451,7856,Personal,261871.56,24.49,Active,2017-11-10,2020-05-13
702452,5246,SME,490810.57,25.04,Closed,2019-03-08,2023-01-08
702453,4303,SME,968660.16,26.99,Active,2017-04-26,2021-03-16
702454,2953,SME,649299.91,24.3,Active,2016-08-23,2019-05-13
702455,9935,Personal,1624468.89,24.16,Active,2021-06-09,2027-10-28
702456,8557,Mortgage,1420274.61,18.65,Defaulted,2016-02-26,2022-11-09
702457,5141,Personal,102197.09,18.26,Closed,2017-02-26,2023-01-06
702458,1847,SME,1227579.83,17.81,Active,2021-03-03,2027-06-06
702459,4947,Mortgage,813799.58,16.61,Active,2019-08-01,2022-10-30
702460,7825,SME,2387984.72,17.17,Closed,2022-12-04,2027-08-19
702461,682,Personal,1074618.91,21.27,Active,2016-01-15,2019-01-03
702462,1138,SME,410288.82,17.21,Active,2019-03-11,2023-12-20
702463,1110,Mortgage,431308.56,21.18,Active,2015-03-21,2018-11-03
702464,5943,SME,264940.88,23.16,Closed,2016-05-27,2018-05-20
702465,433,SME,182662.86,22.14,Active,2022-12-10,2025-11-20
702466,1380,SME,417902.25,24.03,Active,2022-07-20,2026-09-22
702467,8505,SME,292971.46,19.19,Active,2020-10-11,2023-02-16
702468,3600,Mortgage,573679.33,26.78,Active,2022-03-09,2028-12-24
702469,4626,Personal,156196.5,22.74,Active,2017-01-25,2021-08-06
702470,6284,Personal,172692.21,23.5,Active,2015-02-01,2019-12-18
702471,8116,Mortgage,249978.2,26.35,Closed,2016-08-27,2018-02-20
702472,7468,SME,1939547.48,17.97,Active,2019-01-28,2020-11-04
702473,1715,Mortgage,1195435.3,18.92,Active,2016-06-21,2021-01-24
702474,1319,Personal,369285.81,26.77,Defaulted,2017-02-06,2022-03-07
702475,2717,Personal,286726.52,12.0,Active,2017-12-06,2019-08-11
702476,7277,Personal,614293.45,12.21,Active,2022-08-24,2028-03-07
702477,7743,Personal,245000.13,18.12,Closed,2018-02-01,2022-08-02
702478,157,Personal,154141.09,25.21,Active,2015-10-05,2019-04-19
702479,2064,Mortgage,156685.77,27.72,Active,2016-11-24,2023-06-15
702480,9001,Personal,311195.79,13.09,Closed,2021-03-24,2026-07-06
702481,6232,Personal,736223.23,14.97,Active,2020-04-18,2024-05-13
702482,3073,Personal,617783.4,17.2,Active,2021-05-29,2027-11-08
702483,3094,SME,690289.45,19.43,Closed,2016-06-29,2021-02-21
702484,3755,Personal,124561.05,18.17,Active,2020-10-29,2023-05-08
702485,2676,SME,1240392.17,18.38,Closed,2018-01-07,2019-09-23
702486,1166,Personal,1671803.01,22.56,Active,2016-09-03,2019-06-18
702487,9259,SME,289063.16,20.87,Active,2015-08-09,2020-04-17
702488,9768,Personal,209329.34,17.83,Active,2020-07-26,2023-03-02
702489,3125,SME,220098.06,23.23,Active,2021-06-28,2026-11-24
702490,2382,Personal,457836.85,15.85,Active,2019-01-05,2020-04-01
702491,9813,Personal,352868.55,12.34,Active,2021-12-05,2025-08-22
702492,9725,Personal,354146.19,26.35,Closed,2022-04-24,2025-03-17
702493,6751,SME,194924.57,20.87,Defaulted,2018-02-17,2022-11-27
702494,8466,SME,454333.95,17.3,Closed,2021-03-11,2027-09-12
702495,2436,Mortgage,2661488.64,25.97,Active,2016-11-24,2022-07-02
702496,8263,Personal,247609.92,13.83,Closed,2019-06-13,2024-12-10
702497,1506,SME,980492.97,24.78,Defaulted,2018-01-15,2021-02-18
702498,514,Personal,1791769.75,17.28,Active,2017-04-01,2023-05-10
702499,2131,SME,148767.88,22.6,Active,2015-06-04,2022-02-14
702500,7195,Mortgage,736388.47,16.32,Defaulted,2017-12-24,2021-10-07
702501,7020,Personal,193889.72,24.7,Defaulted,2019-01-17,2025-10-18
702502,790,SME,44469.22,15.86,Active,2023-02-13,2024-08-18
702503,7474,Mortgage,175619.29,26.91,Active,2021-05-16,2025-01-09
702504,7960,SME,387958.52,17.57,Active,2015-01-26,2016-11-05
702505,8933,Personal,693109.99,13.23,Active,2019-01-12,2022-10-10
702506,6058,Mortgage,199478.51,13.67,Closed,2016-10-11,2019-03-16
702507,5031,SME,108702.72,26.05,Closed,2022-04-13,2027-01-05
702508,2393,Personal,890910.5,25.26,Active,2019-02-08,2022-05-13
702509,9438,SME,694741.3,19.04,Active,2021-05-17,2024-06-30
702510,1370,SME,435778.9,25.55,Defaulted,2015-04-06,2019-04-28
702511,2068,Personal,1218314.71,26.13,Active,2021-07-20,2023-07-05
702512,6079,Personal,1612962.88,17.15,Active,2018-12-22,2024-12-04
702513,3771,Personal,1432097.0,14.52,Closed,2021-03-15,2022-05-04
702514,2631,Personal,251914.42,21.73,Active,2021-05-24,2026-09-21
702515,5084,SME,888697.63,15.09,Closed,2015-06-11,2022-03-05
702516,1417,Personal,350064.59,26.57,Active,2016-04-12,2018-04-01
702517,9514,Personal,307097.84,12.93,Closed,2022-07-29,2026-04-13
702518,3025,SME,703274.19,24.63,Active,2020-02-27,2023-10-12
702519,1674,Personal,313360.0,18.12,Active,2019-03-08,2021-02-14
702520,7501,Personal,339228.29,13.35,Active,2022-03-11,2026-11-20
702521,4658,SME,137811.96,19.43,Active,2021-12-17,2025-02-27
702522,3122,SME,80010.97,15.6,Active,2015-08-27,2021-10-20
702523,8054,SME,434782.11,14.02,Active,2017-12-06,2019-08-18
702524,5591,SME,515121.28,14.39,Active,2018-11-24,2021-11-29
702525,6483,Personal,1460566.14,26.77,Active,2015-02-16,2016-09-14
702526,9076,SME,618559.58,26.27,Active,2018-11-26,2021-05-23
702527,2080,Personal,362187.47,23.25,Active,2022-04-26,2027-11-13
702528,3408,Personal,2370428.45,17.86,Defaulted,2017-07-21,2020-02-09
702529,7530,Personal,1301556.25,17.66,Active,2020-01-16,2026-07-04
702530,7615,SME,156127.0,12.89,Closed,2021-04-28,2026-12-07
702531,3216,SME,260507.83,16.34,Active,2015-12-10,2022-09-14
702532,3387,Personal,235690.7,27.18,Defaulted,2016-12-21,2023-03-16
702533,2220,Mortgage,1146304.85,14.93,Defaulted,2015-10-07,2020-06-10
702534,9723,Personal,739032.83,23.96,Closed,2016-02-03,2017-11-17
702535,9102,SME,315910.31,19.89,Active,2023-01-25,2026-08-29
702536,729,Personal,210117.76,12.76,Defaulted,2019-09-07,2021-03-27
702537,6926,SME,872949.68,16.12,Active,2018-02-24,2019-04-12
702538,7572,Personal,90825.69,20.59,Active,2017-11-04,2024-03-27
702539,2269,SME,447836.35,17.46,Active,2021-02-19,2027-07-08
702540,5473,SME,1152221.88,12.84,Active,2021-02-07,2023-08-23
702541,2789,Mortgage,572145.41,23.18,Defaulted,2018-09-07,2020-04-19
702542,9380,Personal,1734371.43,17.58,Active,2022-12-15,2028-05-02
702543,5719,SME,389283.49,24.35,Active,2016-08-15,2021-10-19
702544,1538,Personal,288589.22,22.21,Active,2021-01-04,2024-07-03
702545,1193,Personal,850815.9,14.9,Active,2022-03-27,2027-05-17
702546,6004,Mortgage,461204.95,17.46,Active,2016-08-21,2022-12-18
702547,9794,SME,1452996.76,26.56,Active,2017-08-02,2021-06-29
702548,9144,Personal,1235329.12,18.13,Active,2019-11-13,2025-07-12
702549,9942,Personal,689518.75,16.32,Active,2019-01-14,2024-08-31
702550,8479,Personal,780538.32,23.04,Active,2018-02-21,2024-10-18
702551,3113,Mortgage,678916.22,15.47,Active,2016-07-29,2022-12-13
702552,5501,Personal,474568.36,21.49,Active,2020-03-28,2024-05-16
702553,8132,SME,494843.79,13.43,Active,2022-05-23,2026-06-25
702554,7002,Personal,278363.88,16.43,Defaulted,2020-08-12,2023-12-27
702555,5170,Personal,705816.53,14.4,Active,2016-10-01,2023-04-02
702556,5797,SME,372563.82,20.38,Active,2022-04-16,2028-05-06
702557,105,Personal,1282373.32,17.95,Active,2020-08-20,2021-11-23
702558,7856,SME,343086.19,27.18,Defaulted,2021-04-08,2026-03-24
702559,2893,Personal,400267.24,21.87,Active,2022-11-13,2023-12-26
702560,8681,Mortgage,139484.01,25.28,Active,2019-12-15,2023-04-20
702561,4137,Personal,1066318.56,26.38,Active,2019-07-30,2021-07-21
702562,2548,Personal,1889730.78,24.58,Active,2022-08-09,2027-07-17
702563,4201,Personal,326833.86,22.24,Active,2017-05-31,2023-07-15
702564,7551,Personal,121538.75,24.43,Active,2017-07-21,2024-02-12
702565,3355,Personal,485434.17,20.06,Active,2018-09-28,2021-10-03
702566,1924,Personal,182120.1,23.85,Closed,2015-04-05,2018-02-13
702567,9520,Personal,631578.04,25.85,Active,2022-12-21,2029-09-24
702568,6548,Mortgage,1614775.97,16.82,Active,2016-02-24,2018-05-27
702569,3142,Personal,138401.14,24.45,Closed,2017-10-07,2022-11-17
702570,2641,SME,78964.02,15.88,Closed,2015-07-18,2020-01-26
702571,5218,Personal,333164.38,27.07,Active,2022-08-17,2025-02-13
702572,5801,Personal,192462.85,13.99,Closed,2016-10-13,2021-07-19
702573,5890,Personal,74004.07,14.89,Active,2016-12-25,2021-10-10
702574,3118,Personal,122116.82,17.49,Active,2019-02-11,2024-10-22
702575,4593,SME,2500310.12,22.96,Defaulted,2015-05-02,2021-04-11
702576,5916,SME,900237.29,13.13,Active,2015-05-09,2019-10-29
702577,700,Personal,175277.28,13.32,Active,2020-07-10,2026-11-04
702578,572,Personal,90499.43,22.2,Active,2022-04-08,2025-12-23
702579,3941,Mortgage,1107821.95,26.45,Active,2015-08-23,2018-08-14
702580,3195,SME,491398.27,12.07,Active,2021-08-14,2023-10-24
702581,6395,Mortgage,193896.64,27.1,Active,2019-01-16,2020-12-04
702582,4186,Personal,606491.47,22.18,Active,2021-03-03,2023-01-05
702583,9530,SME,221369.03,19.62,Active,2017-08-26,2020-10-08
702584,2872,Personal,388474.46,24.38,Active,2021-09-07,2027-09-13
702585,2919,Mortgage,178915.41,13.81,Active,2016-10-12,2023-05-06
702586,6772,Mortgage,318639.7,23.17,Active,2016-07-27,2018-03-02
702587,3818,Personal,373370.15,13.76,Active,2020-03-08,2027-01-10
702588,2265,Mortgage,111170.71,16.88,Active,2021-10-29,2025-08-03
702589,2212,Personal,781615.28,20.93,Active,2021-07-04,2026-07-22
702590,635,Mortgage,1655011.48,21.2,Active,2019-08-02,2021-06-18
702591,9,Personal,286495.26,13.59,Active,2022-02-06,2028-07-28
702592,1821,Mortgage,3250863.18,15.43,Active,2017-07-10,2022-10-24
702593,8722,Personal,111065.1,21.87,Active,2015-01-09,2016-06-24
702594,2070,Personal,748303.5,17.71,Closed,2017-09-10,2023-12-13
702595,9611,Mortgage,1854850.69,13.47,Defaulted,2022-04-17,2024-03-16
702596,5786,SME,787376.57,14.97,Active,2021-12-07,2025-08-09
702597,4443,SME,449084.3,17.35,Closed,2019-01-01,2020-10-17
702598,7666,Personal,894803.41,20.0,Active,2019-03-28,2021-04-29
702599,3805,SME,2645864.54,21.78,Closed,2016-10-13,2020-10-16
702600,490,Personal,533229.85,23.34,Defaulted,2018-11-29,2022-06-14
702601,624,SME,536242.79,24.57,Closed,2017-07-05,2021-07-28
702602,4854,Mortgage,202147.79,12.75,Closed,2021-01-17,2027-04-13
702603,8595,SME,2887764.89,21.8,Closed,2018-09-18,2020-05-13
702604,1985,Personal,177042.8,19.01,Closed,2016-08-12,2018-02-24
702605,5226,SME,137406.99,15.08,Active,2019-06-13,2022-11-20
702606,82,Mortgage,911342.12,13.43,Closed,2018-04-04,2021-07-17
702607,5817,Mortgage,512904.22,26.3,Defaulted,2017-07-26,2022-11-14
702608,3790,Personal,315185.86,27.08,Active,2021-09-06,2025-02-28
702609,6311,Personal,252510.47,15.67,Active,2016-08-11,2020-10-10
702610,7861,Mortgage,514544.46,25.8,Active,2019-11-11,2024-02-14
702611,497,SME,472356.94,12.27,Active,2021-04-16,2025-05-27
702612,6221,Personal,180123.23,18.11,Active,2017-05-06,2018-11-08
702613,8214,SME,466696.73,12.68,Active,2020-11-06,2025-02-11
702614,3015,SME,223507.69,12.83,Active,2019-12-02,2021-12-28
702615,6652,Mortgage,313031.73,23.29,Active,2020-09-17,2024-07-31
702616,77,SME,111055.4,26.77,Active,2021-10-26,2023-07-11
702617,4903,SME,685412.44,15.46,Active,2021-05-03,2023-08-19
702618,3624,SME,169888.39,24.98,Active,2017-01-19,2020-09-20
702619,2028,SME,574365.34,12.59,Active,2021-08-26,2026-12-30
702620,6677,Mortgage,98948.47,22.84,Active,2020-03-20,2023-06-15
702621,6652,SME,272579.28,16.3,Active,2022-08-31,2027-10-30
702622,4165,SME,196767.81,26.96,Active,2018-12-27,2022-06-26
702623,1960,SME,111958.89,25.78,Closed,2022-08-16,2027-06-15
702624,9058,Personal,1783345.15,26.76,Active,2022-04-13,2026-07-02
702625,2241,Mortgage,91953.01,16.3,Active,2018-02-21,2024-10-12
702626,316,Personal,266721.96,16.19,Active,2020-04-23,2025-01-19
702627,7647,SME,574345.17,19.65,Active,2022-09-02,2028-05-07
702628,8619,SME,304125.95,27.76,Closed,2015-07-11,2018-03-02
702629,5570,Personal,264258.56,22.15,Active,2017-09-26,2023-02-06
702630,5380,Personal,66765.79,27.83,Active,2020-01-16,2025-11-17
702631,1311,Mortgage,941457.04,27.9,Closed,2016-01-07,2018-09-09
702632,2899,Personal,598626.72,20.23,Active,2017-02-01,2019-12-30
702633,6778,SME,1406685.37,13.89,Closed,2017-06-16,2021-09-28
702634,3224,Mortgage,32923.42,16.9,Active,2016-07-12,2023-03-03
702635,7112,Mortgage,1647900.4,24.01,Active,2016-11-19,2021-01-27
702636,700,Personal,147524.17,13.27,Active,2021-02-01,2024-11-13
702637,1659,SME,703913.06,13.14,Active,2021-01-12,2027-03-24
702638,1609,Mortgage,233751.33,21.15,Defaulted,2022-03-16,2024-05-07
702639,4501,SME,722667.48,17.29,Defaulted,2017-07-23,2024-01-11
702640,8055,SME,458048.7,24.8,Active,2021-11-09,2022-12-21
702641,5607,SME,207016.68,21.39,Active,2021-04-09,2027-12-28
702642,1071,Mortgage,302912.72,15.39,Active,2019-05-27,2021-12-05
702643,6931,Personal,519759.61,23.97,Active,2018-04-07,2022-10-07
702644,1429,Personal,389941.28,12.2,Closed,2021-06-21,2025-06-24
702645,4029,SME,159888.73,12.58,Active,2020-09-08,2027-01-29
702646,3327,Personal,1345958.58,23.05,Active,2016-03-21,2021-06-24
702647,477,Personal,604485.18,17.56,Defaulted,2015-12-17,2019-11-13
702648,8403,Personal,659813.96,18.26,Active,2020-09-13,2024-12-02
