card_id,account_id,card_type,card_status,issued_date
906551,103942,Debit,Active,2020-05-23
906552,109661,Debit,Active,2021-01-11
906553,104876,Debit,Active,2017-03-23
906554,112957,Credit,Active,2023-01-22
906555,100872,Debit,Active,2016-10-19
906556,105078,Debit,Active,2018-05-08
906557,104648,Debit,Active,2020-03-09
906558,112501,Debit,Active,2022-01-23
906559,105437,Debit,Active,2022-02-10
906560,107565,Debit,Active,2017-01-13
906561,111295,Credit,Active,2019-09-04
906562,103624,Debit,Active,2015-11-01
906563,103780,Debit,Blocked,2022-09-13
906564,113125,Debit,Blocked,2019-06-04
906565,101305,Debit,Active,2016-10-19
906566,105373,Debit,Active,2016-03-06
906567,113550,Debit,Active,2020-11-06
906568,111151,Debit,Active,2018-05-06
906569,108225,Debit,Active,2022-12-20
906570,106798,Debit,Active,2016-08-31
906571,114008,Debit,Active,2016-12-19
906572,104732,Debit,Active,2019-07-19
906573,102790,Debit,Blocked,2016-07-02
906574,112374,Debit,Active,2021-05-06
906575,106521,Debit,Active,2018-12-20
906576,103559,Debit,Active,2017-08-17
906577,110305,Credit,Active,2020-07-26
906578,109230,Debit,Active,2019-10-05
906579,100399,Debit,Active,2017-11-13
906580,107557,Debit,Active,2021-05-12
906581,103083,Debit,Active,2020-05-24
906582,113068,Debit,Blocked,2021-05-10
906583,108141,Debit,Active,2015-04-29
906584,107282,Debit,Active,2017-06-21
906585,105935,Debit,Blocked,2019-04-12
906586,107719,Debit,Blocked,2018-06-11
906587,112150,Credit,Active,2015-08-31
906588,111867,Debit,Active,2016-01-18
906589,113353,Debit,Active,2020-01-29
906590,103104,Debit,Active,2020-11-19
906591,111578,Debit,Active,2022-07-30
906592,114326,Debit,Blocked,2017-08-31
906593,112008,Debit,Active,2019-06-21
906594,114747,Debit,Blocked,2015-06-28
906595,112268,Debit,Active,2016-09-28
906596,113854,Debit,Active,2020-03-17
906597,109373,Debit,Active,2017-10-05
906598,101101,Debit,Active,2021-10-17
906599,114560,Debit,Active,2022-06-09
906600,113282,Credit,Active,2017-04-24
906601,111317,Debit,Active,2019-05-06
906602,106636,Debit,Active,2016-11-23
906603,104246,Debit,Active,2020-08-29
906604,106746,Debit,Active,2015-10-19
906605,100141,Debit,Blocked,2021-08-13
906606,105983,Debit,Active,2019-04-09
906607,111856,Debit,Active,2017-04-14
906608,100739,Debit,Active,2021-08-24
906609,104693,Debit,Active,2017-03-27
906610,108445,Credit,Active,2021-06-11
906611,110681,Debit,Blocked,2018-04-18
906612,107359,Debit,Active,2018-05-18
906613,108117,Debit,Active,2022-09-21
906614,108822,Debit,Active,2022-04-18
906615,103995,Debit,Active,2020-04-15
906616,102822,Credit,Active,2020-09-07
906617,106812,Debit,Active,2017-05-01
906618,110214,Debit,Active,2019-03-05
906619,112047,Debit,Blocked,2022-08-27
906620,100692,Debit,Active,2016-03-14
906621,113266,Debit,Active,2022-06-06
906622,104935,Debit,Blocked,2016-09-22
906623,105465,Credit,Active,2016-02-01
906624,102597,Debit,Active,2019-01-06
906625,107897,Debit,Active,2015-02-05
906626,101628,Debit,Active,2021-10-03
906627,104424,Debit,Active,2015-07-29
906628,103545,Debit,Active,2019-07-03
906629,113612,Credit,Active,2019-08-03
906630,101381,Debit,Active,2017-12-17
906631,109505,Debit,Active,2016-11-13
906632,112683,Debit,Active,2020-05-14
906633,107350,Debit,Active,2018-12-13
906634,106507,Debit,Active,2016-09-13
906635,106186,Debit,Active,2019-09-30
906636,101513,Debit,Active,2018-01-31
906637,109325,Debit,Active,2019-12-29
906638,114904,Credit,Active,2020-11-06
906639,105544,Debit,Active,2020-03-02
906640,104406,Credit,Active,2020-05-08
906641,100652,Debit,Active,2018-11-12
906642,109278,Debit,Active,2022-12-29
906643,108422,Debit,Active,2020-04-08
906644,113285,Debit,Active,2018-02-05
906645,105495,Debit,Active,2018-03-14
906646,110190,Debit,Active,2021-02-22
906647,106136,Debit,Blocked,2018-12-10
906648,109402,Debit,Active,2017-10-15
906649,101176,Debit,Blocked,2020-03-30
906650,110739,Debit,Active,2018-04-13
906651,102740,Credit,Active,2015-11-13
906652,109041,Debit,Blocked,2020-12-04
906653,107076,Debit,Active,2019-09-21
906654,107164,Debit,Active,2017-10-09
906655,113401,Debit,Active,2016-08-15
906656,109967,Debit,Active,2015-09-25
906657,101522,Credit,Active,2017-07-08
906658,105901,Debit,Active,2019-11-26
906659,102854,Credit,Active,2016-03-04
906660,109556,Debit,Active,2021-07-26
906661,104355,Debit,Active,2018-08-06
906662,106445,Debit,Blocked,2017-09-20
906663,104672,Debit,Active,2019-11-28
906664,105941,Debit,Active,2018-12-08
906665,102526,Debit,Active,2020-03-15
906666,112511,Debit,Active,2019-06-21
906667,114347,Debit,Active,2020-04-06
906668,100480,Debit,Active,2015-06-24
906669,100162,Debit,Active,2021-04-29
906670,110553,Debit,Active,2018-05-28
906671,112900,Debit,Blocked,2015-01-15
906672,113992,Debit,Active,2020-01-13
906673,105376,Debit,Active,2022-08-06
906674,112637,Debit,Active,2020-09-18
906675,107482,Debit,Active,2019-02-01
906676,111981,Credit,Active,2020-04-28
906677,110421,Credit,Active,2021-10-02
906678,113302,Debit,Active,2021-02-04
906679,113880,Debit,Active,2019-09-12
906680,114013,Debit,Active,2018-07-01
906681,106467,Debit,Blocked,2018-03-27
906682,103580,Debit,Active,2018-10-20
906683,111305,Debit,Active,2015-05-21
906684,101966,Debit,Active,2016-02-24
906685,110410,Debit,Active,2017-09-25
906686,112904,Credit,Active,2019-03-26
906687,113488,Debit,Active,2015-09-11
906688,112940,Credit,Active,2020-08-05
906689,104752,Credit,Active,2019-03-29
906690,114698,Debit,Active,2022-08-17
906691,102109,Debit,Active,2021-09-27
906692,108886,Debit,Active,2021-03-20
906693,106424,Debit,Active,2021-10-15
906694,113955,Debit,Active,2019-11-15
906695,107777,Debit,Active,2019-03-01
906696,106180,Debit,Active,2023-02-27
906697,101350,Debit,Active,2019-07-06
906698,102655,Debit,Blocked,2021-09-24
906699,107265,Debit,Active,2016-04-18
906700,100990,Debit,Active,2019-03-10
906701,107103,Debit,Active,2022-07-19
906702,100383,Debit,Active,2017-09-30
906703,114257,Debit,Active,2019-07-09
906704,102592,Debit,Active,2015-08-17
906705,106057,Debit,Active,2016-05-13
906706,112798,Debit,Active,2016-03-02
906707,100566,Debit,Active,2022-07-07
906708,104118,Debit,Active,2021-12-12
906709,104761,Debit,Blocked,2020-11-14
906710,100036,Debit,Blocked,2019-07-30
906711,100902,Debit,Active,2019-12-08
906712,111040,Credit,Blocked,2016-03-13
906713,107451,Debit,Active,2019-07-23
906714,111180,Debit,Blocked,2020-03-13
906715,112690,Debit,Active,2018-07-24
906716,111217,Debit,Blocked,2019-11-08
906717,105804,Debit,Active,2023-01-18
906718,101359,Debit,Active,2020-11-17
906719,102025,Debit,Active,2021-06-04
906720,108271,Debit,Active,2021-11-21
906721,112204,Debit,Active,2022-07-30
906722,113123,Debit,Active,2017-05-08
906723,112895,Debit,Blocked,2018-07-24
906724,100347,Debit,Active,2022-08-16
906725,111524,Debit,Active,2017-10-17
906726,104938,Debit,Blocked,2017-07-26
906727,111266,Credit,Active,2015-05-02
906728,108485,Debit,Active,2017-11-02
906729,105313,Debit,Active,2015-04-06
906730,111264,Debit,Active,2017-11-03
906731,104712,Debit,Active,2018-06-26
906732,109070,Debit,Active,2021-12-08
906733,104193,Debit,Active,2015-07-31
906734,113175,Debit,Active,2022-04-24
906735,102363,Credit,Active,2020-09-24
906736,106647,Debit,Active,2019-09-22
906737,107282,Debit,Active,2020-07-19
906738,103136,Debit,Active,2016-09-05
906739,110991,Debit,Active,2019-08-21
906740,100308,Debit,Active,2015-03-11
906741,111291,Debit,Active,2019-10-18
906742,111544,Debit,Active,2022-05-18
906743,109404,Credit,Active,2018-06-08
906744,114461,Debit,Active,2021-04-15
906745,113093,Credit,Active,2020-09-23
906746,102816,Debit,Active,2016-05-21
906747,104672,Debit,Active,2019-04-02
906748,107668,Debit,Active,2018-01-28
906749,113788,Debit,Active,2018-11-19
906750,114551,Debit,Active,2015-09-24
906751,100985,Debit,Active,2020-03-21
906752,102240,Credit,Active,2019-06-04
906753,113738,Debit,Active,2018-12-03
906754,114454,Debit,Active,2016-07-28
906755,104351,Debit,Active,2018-04-18
906756,111027,Debit,Active,2015-08-15
906757,105160,Credit,Blocked,2021-10-31
906758,100205,Credit,Active,2017-02-23
906759,114333,Debit,Active,2017-08-05
906760,104787,Credit,Active,2018-08-16
906761,111643,Debit,Blocked,2016-05-07
906762,112508,Debit,Active,2020-04-06
906763,104781,Credit,Active,2016-08-08
906764,105565,Debit,Active,2022-08-06
906765,110635,Debit,Active,2016-04-26
906766,100695,Credit,Active,2023-01-06
906767,113456,Debit,Active,2021-07-18
906768,103869,Debit,Active,2022-10-01
906769,113550,Credit,Active,2021-04-15
906770,111985,Credit,Active,2022-09-21
906771,102504,Debit,Active,2020-06-18
906772,100541,Debit,Active,2019-09-14
906773,114667,Debit,Active,2022-07-06
906774,113774,Debit,Active,2016-03-30
906775,111973,Credit,Active,2019-10-07
906776,109799,Credit,Blocked,2018-10-03
906777,114275,Debit,Active,2017-08-01
906778,110143,Debit,Active,2019-09-21
906779,103096,Debit,Active,2018-02-02
906780,102845,Credit,Active,2018-06-04
906781,105265,Debit,Blocked,2020-06-26
906782,107877,Debit,Blocked,2018-07-28
906783,105249,Debit,Active,2023-03-07
906784,114717,Debit,Active,2015-01-09
906785,105946,Debit,Active,2020-03-29
906786,111579,Debit,Active,2020-11-26
906787,111545,Debit,Blocked,2020-08-16
906788,102951,Debit,Active,2018-02-23
906789,110828,Credit,Active,2016-03-25
906790,110470,Credit,Active,2019-05-10
906791,113586,Debit,Active,2020-12-09
906792,100144,Debit,Active,2015-08-04
906793,112726,Credit,Active,2015-07-28
906794,107855,Debit,Active,2019-04-25
906795,108088,Debit,Active,2021-04-03
906796,106367,Debit,Active,2019-10-26
906797,112893,Debit,Active,2018-03-26
906798,106420,Debit,Active,2022-11-28
906799,104577,Debit,Active,2021-08-14
906800,109619,Debit,Active,2016-03-11
906801,110465,Debit,Blocked,2015-09-06
906802,107563,Debit,Active,2016-06-20
906803,109785,Credit,Active,2019-10-25
906804,110309,Debit,Active,2020-11-15
906805,107082,Debit,Active,2019-02-22
906806,109323,Debit,Active,2022-10-13
906807,106008,Credit,Active,2016-08-21
906808,106833,Credit,Active,2015-05-05
906809,102280,Debit,Blocked,2018-11-17
906810,114661,Credit,Active,2019-08-14
906811,103948,Debit,Blocked,2021-05-31
906812,105213,Debit,Active,2018-04-26
906813,101190,Debit,Active,2019-09-06
906814,114524,Debit,Active,2020-02-21
906815,100156,Credit,Active,2022-03-11
906816,106461,Debit,Blocked,2020-01-09
906817,101614,Credit,Active,2016-10-15
906818,111945,Debit,Active,2018-08-09
906819,111240,Credit,Active,2017-03-08
906820,110811,Debit,Active,2018-03-18
906821,114437,Debit,Blocked,2015-08-27
906822,100881,Debit,Active,2022-01-06
906823,110032,Debit,Active,2017-04-27
906824,112646,Debit,Active,2017-01-09
906825,111705,Debit,Blocked,2020-05-13
906826,104219,Debit,Active,2017-04-11
906827,113552,Debit,Active,2022-05-10
906828,102404,Debit,Blocked,2016-03-10
906829,100836,Debit,Active,2017-09-07
906830,114635,Debit,Active,2017-03-13
906831,104350,Debit,Active,2021-08-17
906832,107231,Debit,Active,2017-07-29
906833,100950,Debit,Active,2022-11-13
906834,106860,Debit,Active,2015-06-13
906835,111756,Debit,Active,2022-09-08
906836,108079,Debit,Active,2022-08-24
906837,105517,Credit,Active,2016-04-27
906838,112357,Debit,Active,2018-01-01
906839,106605,Debit,Active,2019-11-22
906840,100799,Credit,Blocked,2019-10-23
906841,111230,Debit,Active,2016-01-30
906842,114222,Credit,Active,2020-01-25
906843,109968,Debit,Active,2017-12-03
906844,109378,Debit,Active,2020-10-08
906845,108638,Credit,Active,2020-11-28
906846,100429,Debit,Active,2020-07-07
906847,105629,Debit,Active,2019-03-05
906848,104562,Debit,Active,2016-06-05
906849,105143,Debit,Blocked,2022-01-08
906850,103503,Debit,Active,2018-12-09
906851,109942,Debit,Active,2022-03-09
906852,112418,Debit,Active,2018-12-18
906853,108543,Debit,Active,2016-10-29
906854,104662,Debit,Active,2016-04-18
906855,104807,Debit,Active,2015-02-22
906856,106870,Debit,Active,2018-02-02
906857,109467,Debit,Active,2020-05-24
906858,106393,Debit,Active,2023-02-12
906859,103696,Debit,Active,2016-11-11
906860,112210,Debit,Active,2022-12-18
906861,106082,Debit,Active,2020-09-17
906862,100367,Debit,Active,2018-03-06
906863,114013,Debit,Active,2016-06-08
906864,112632,Credit,Active,2021-12-21
906865,100566,Debit,Active,2018-10-30
906866,101781,Debit,Active,2015-05-01
906867,102280,Debit,Active,2016-03-11
906868,109077,Debit,Active,2019-02-14
906869,108580,Debit,Active,2021-07-19
906870,104855,Debit,Active,2021-12-05
906871,110962,Debit,Active,2017-09-13
906872,110229,Debit,Active,2018-01-21
906873,106611,Debit,Active,2015-05-29
906874,108504,Debit,Active,2021-10-07
906875,102640,Debit,Blocked,2021-01-11
906876,114368,Debit,Active,2019-09-04
906877,102471,Debit,Active,2019-02-20
906878,104015,Debit,Active,2018-01-09
906879,106222,Debit,Active,2017-02-04
906880,110991,Debit,Active,2017-02-26
906881,107479,Debit,Active,2021-09-24
906882,100050,Debit,Active,2020-03-13
906883,111836,Debit,Active,2021-07-01
906884,111985,Debit,Active,2018-08-19
906885,108176,Debit,Active,2019-08-12
906886,104190,Debit,Active,2017-03-04
906887,111325,Debit,Active,2023-02-06
906888,108681,Debit,Active,2021-12-31
906889,113345,Debit,Active,2020-04-09
906890,105559,Debit,Active,2015-11-16
906891,107502,Debit,Active,2018-01-21
906892,108454,Debit,Active,2020-12-07
906893,110934,Debit,Active,2018-10-25
906894,102508,Debit,Active,2019-03-10
906895,103078,Debit,Blocked,2017-12-01
906896,107876,Debit,Active,2017-10-03
906897,109420,Debit,Active,2017-06-23
906898,111300,Debit,Blocked,2018-11-15
906899,101185,Debit,Active,2016-03-15
906900,111240,Debit,Active,2022-08-13
906901,114589,Debit,Active,2017-09-02
906902,113990,Debit,Active,2015-01-08
906903,101089,Debit,Blocked,2017-03-04
906904,112293,Debit,Blocked,2018-05-16
906905,100556,Debit,Active,2021-03-28
906906,113872,Debit,Active,2020-06-25
906907,106380,Debit,Active,2017-03-14
906908,106466,Debit,Active,2016-05-28
906909,104590,Debit,Active,2018-01-23
906910,102709,Credit,Blocked,2018-01-19
906911,102974,Debit,Active,2016-08-21
906912,104179,Credit,Active,2017-05-16
906913,112302,Debit,Active,2016-05-20
906914,101723,Debit,Active,2017-05-01
906915,110926,Debit,Active,2022-12-05
906916,103912,Credit,Active,2019-02-03
906917,106781,Credit,Active,2018-11-23
906918,105372,Debit,Active,2019-01-23
906919,110555,Debit,Active,2019-02-07
906920,112013,Debit,Active,2016-11-12
906921,105026,Debit,Active,2020-08-12
906922,112431,Debit,Active,2019-12-22
906923,100319,Debit,Active,2016-02-21
906924,100482,Credit,Active,2021-04-25
906925,104536,Debit,Active,2017-04-01
906926,110938,Debit,Active,2017-08-03
906927,106118,Debit,Active,2015-06-04
906928,110728,Debit,Active,2015-08-06
906929,109420,Debit,Active,2022-09-10
906930,109029,Debit,Blocked,2015-04-10
906931,106340,Debit,Active,2019-04-25
906932,101797,Debit,Active,2020-01-20
906933,103186,Debit,Active,2017-11-08
906934,105044,Credit,Active,2022-04-26
906935,108559,Debit,Active,2017-12-14
906936,112486,Debit,Active,2017-06-20
906937,101082,Debit,Active,2015-06-27
906938,112651,Debit,Active,2019-11-21
906939,113301,Debit,Active,2019-03-26
906940,111000,Debit,Blocked,2020-08-30
906941,107478,Debit,Blocked,2022-05-02
906942,110621,Debit,Active,2021-06-21
906943,114355,Debit,Active,2020-09-20
906944,110323,Debit,Active,2019-11-02
906945,104745,Debit,Active,2019-12-27
906946,108443,Debit,Active,2018-12-29
906947,107837,Debit,Active,2023-02-13
906948,101635,Debit,Active,2018-07-31
906949,110409,Debit,Active,2022-10-02
906950,101390,Debit,Active,2016-12-22
906951,107929,Debit,Active,2015-09-21
906952,108793,Debit,Active,2017-12-04
906953,101345,Debit,Active,2020-07-12
906954,103990,Credit,Active,2022-05-27
906955,103073,Credit,Active,2017-09-10
906956,110071,Credit,Active,2016-11-24
906957,107769,Debit,Active,2018-05-25
906958,114545,Debit,Active,2019-03-24
906959,109142,Debit,Active,2020-11-18
906960,109730,Credit,Active,2017-06-19
906961,101138,Credit,Active,2019-09-27
906962,100248,Debit,Active,2020-09-06
906963,111818,Debit,Blocked,2021-04-04
906964,104579,Debit,Active,2016-09-18
906965,107955,Debit,Active,2022-01-10
906966,104886,Debit,Active,2021-06-14
906967,102824,Debit,Active,2020-10-17
906968,102111,Debit,Active,2020-04-15
906969,114409,Debit,Active,2023-01-29
906970,106183,Debit,Active,2022-01-25
906971,108825,Debit,Active,2015-10-15
906972,114415,Debit,Active,2020-12-29
906973,111109,Debit,Active,2017-01-21
906974,113051,Debit,Active,2022-09-08
906975,106269,Debit,Active,2021-04-14
906976,112216,Debit,Active,2015-12-27
906977,113916,Credit,Active,2021-10-28
906978,112963,Debit,Active,2022-01-22
906979,107906,Debit,Active,2021-05-14
906980,109301,Credit,Active,2016-11-18
906981,100899,Debit,Active,2022-08-31
906982,104540,Debit,Active,2023-02-11
906983,113233,Credit,Blocked,2020-10-11
906984,109820,Debit,Active,2015-07-04
906985,104906,Debit,Active,2020-11-09
906986,111086,Debit,Active,2022-12-09
906987,107712,Debit,Blocked,2020-03-20
906988,108900,Debit,Active,2016-04-22
906989,106286,Debit,Active,2019-03-03
906990,100523,Debit,Active,2023-03-07
906991,111989,Credit,Active,2023-01-24
906992,107831,Debit,Active,2018-07-19
906993,105025,Debit,Active,2020-03-12
906994,109113,Debit,Active,2018-11-10
906995,105800,Debit,Active,2016-07-08
906996,107795,Debit,Active,2017-12-05
906997,111089,Debit,Active,2019-01-25
906998,114168,Debit,Active,2020-09-08
906999,101064,Debit,Active,2019-11-08
907000,101608,Debit,Active,2016-09-20
907001,101286,Debit,Active,2021-05-28
907002,103712,Debit,Active,2018-03-01
907003,113572,Debit,Active,2016-05-22
907004,111425,Credit,Active,2015-04-30
907005,104479,Credit,Blocked,2017-12-17
907006,101459,Debit,Active,2017-05-22
907007,110842,Debit,Active,2022-11-05
907008,106779,Credit,Blocked,2022-12-13
907009,112082,Debit,Active,2018-03-23
907010,114006,Debit,Active,2015-12-23
907011,110016,Debit,Blocked,2019-11-29
907012,112221,Debit,Active,2020-01-06
907013,108214,Debit,Active,2022-09-25
907014,108048,Debit,Blocked,2021-09-07
907015,110771,Debit,Blocked,2018-09-24
907016,103136,Debit,Active,2018-11-15
907017,108617,Debit,Active,2017-10-31
907018,108447,Debit,Active,2018-01-15
907019,113680,Debit,Active,2023-01-02
907020,102835,Debit,Active,2018-05-24
907021,110757,Credit,Active,2017-05-19
907022,101423,Debit,Active,2020-02-04
907023,104793,Credit,Active,2020-09-24
907024,103203,Debit,Active,2018-03-03
907025,107446,Debit,Active,2016-06-30
907026,108347,Debit,Active,2019-07-26
907027,101737,Debit,Active,2018-09-26
907028,101390,Debit,Active,2016-08-06
907029,114320,Debit,Active,2017-07-22
907030,103131,Credit,Active,2015-08-04
907031,112116,Debit,Active,2023-03-01
907032,112403,Debit,Active,2021-09-12
907033,111691,Debit,Blocked,2021-04-20
907034,105501,Debit,Active,2019-03-30
907035,111896,Debit,Active,2021-08-23
