transaction_id,account_id,transaction_date,transaction_type,amount,channel
521993,111629,2024-02-05,Deposit,8581.38,ATM
521994,110752,2022-06-14,Deposit,84940.16,Mobile
521995,102290,2022-08-04,Transfer,28293.67,POS
521996,104411,2023-07-16,Deposit,53285.54,Mobile
521997,101851,2025-03-19,Withdrawal,6270.31,POS
521998,114050,2023-06-27,Withdrawal,18332.35,ATM
521999,104525,2024-09-20,Transfer,7282.69,ATM
522000,102174,2024-05-13,Transfer,8189.4,POS
522001,102139,2023-11-09,Withdrawal,37333.47,Mobile
522002,112463,2022-10-13,Withdrawal,11743.14,Mobile
522003,112883,2023-02-23,Transfer,9629.28,Mobile
522004,111207,2023-06-03,Deposit,46481.45,Mobile
522005,104578,2025-03-29,Transfer,6668.15,Mobile
522006,108929,2024-01-29,Withdrawal,311183.18,Branch
522007,102530,2024-03-04,Deposit,17915.77,Mobile
522008,100802,2023-09-02,Withdrawal,6787.36,Mobile
522009,104049,2022-04-15,Transfer,16708.07,Mobile
522010,100316,2023-05-01,Withdrawal,17591.82,ATM
522011,106833,2022-09-12,Deposit,6072.61,POS
522012,110927,2023-06-21,Withdrawal,40950.23,ATM
522013,113103,2024-05-12,Transfer,21949.88,POS
522014,110854,2025-02-25,Transfer,31695.42,ATM
522015,105097,2023-10-09,Withdrawal,60610.52,ATM
522016,114302,2024-05-02,Transfer,9836.83,ATM
522017,105733,2024-01-17,Withdrawal,21364.24,POS
522018,110780,2024-12-23,Transfer,19228.91,Branch
522019,110425,2023-07-23,Deposit,31022.63,Mobile
522020,104120,2022-07-25,Deposit,35300.94,Mobile
522021,108722,2023-06-28,Transfer,8584.12,ATM
522022,111925,2023-09-03,Withdrawal,41923.4,POS
522023,109733,2024-09-18,Transfer,28772.55,Branch
522024,107268,2023-09-15,Withdrawal,24628.59,Mobile
522025,111792,2022-05-01,Transfer,16709.61,Mobile
522026,108525,2022-06-28,Deposit,47742.4,POS
522027,105537,2023-04-04,Withdrawal,69511.95,ATM
522028,106504,2023-09-03,Deposit,46330.26,Branch
522029,112469,2023-01-21,Withdrawal,6056.35,ATM
522030,113742,2022-01-06,Deposit,111853.7,Mobile
522031,104557,2024-12-28,Transfer,40904.37,POS
522032,109285,2022-07-29,Withdrawal,14818.58,Mobile
522033,105298,2024-02-22,Transfer,38398.76,Mobile
522034,102542,2022-04-10,Transfer,18284.06,Branch
522035,110166,2025-03-14,Withdrawal,35985.1,Mobile
522036,113724,2024-11-26,Transfer,95140.65,ATM
522037,106281,2024-03-21,Deposit,20605.78,POS
522038,111518,2023-05-24,Transfer,62808.93,Branch
522039,114269,2023-02-10,Deposit,16853.03,ATM
522040,111441,2022-08-07,Deposit,61658.2,POS
522041,101134,2024-10-04,Withdrawal,34343.63,ATM
522042,101042,2022-08-26,Transfer,30926.38,POS
522043,108558,2024-07-31,Withdrawal,30330.68,Mobile
522044,109070,2023-11-09,Withdrawal,13476.06,Mobile
522045,104943,2024-09-14,Deposit,29628.63,Mobile
522046,103668,2022-04-21,Deposit,11590.57,Mobile
522047,104546,2024-01-01,Transfer,36633.79,Mobile
522048,104874,2022-02-23,Deposit,18181.5,Mobile
522049,102544,2024-07-31,Transfer,15174.87,Mobile
522050,100974,2022-01-28,Transfer,58459.76,Branch
522051,114992,2024-08-18,Transfer,13667.24,Mobile
522052,114868,2025-02-17,Deposit,12520.17,POS
522053,106952,2025-04-12,Withdrawal,109162.33,ATM
522054,106655,2022-02-11,Withdrawal,111704.27,POS
522055,102952,2025-01-11,Withdrawal,9409.29,Mobile
522056,102103,2022-07-17,Transfer,74537.72,ATM
522057,112049,2022-10-17,Withdrawal,33292.81,Mobile
522058,106557,2022-07-17,Withdrawal,9512.54,Mobile
522059,101459,2022-11-10,Deposit,17680.91,Mobile
522060,101539,2025-02-14,Deposit,11504.9,POS
522061,112743,2022-12-29,Deposit,30326.32,ATM
522062,106284,2022-09-22,Transfer,7835.47,POS
522063,108084,2024-04-26,Transfer,18098.3,POS
522064,100586,2022-01-18,Deposit,10362.66,ATM
522065,101451,2024-12-20,Transfer,14734.79,Mobile
522066,108752,2024-02-17,Deposit,9663.26,ATM
522067,108039,2024-10-05,Withdrawal,5382.84,POS
522068,102460,2024-12-28,Transfer,32675.37,POS
522069,100047,2024-12-10,Transfer,32827.23,ATM
522070,106579,2022-02-11,Withdrawal,16824.97,ATM
522071,113457,2024-05-07,Transfer,10280.35,ATM
522072,105542,2023-03-06,Deposit,8439.08,ATM
522073,107608,2024-03-19,Deposit,18891.22,POS
522074,105832,2023-11-13,Deposit,6173.47,POS
522075,100949,2022-03-09,Deposit,12776.39,ATM
522076,108467,2023-08-18,Deposit,41942.73,Mobile
522077,102836,2025-02-23,Withdrawal,15209.76,POS
522078,101619,2023-07-28,Transfer,12840.2,Mobile
522079,102644,2023-07-19,Transfer,43697.77,POS
522080,105136,2022-08-19,Deposit,1476.43,POS
522081,100296,2022-12-23,Deposit,28300.17,Mobile
522082,111640,2024-12-25,Deposit,66415.8,Mobile
522083,104838,2024-11-12,Transfer,86556.49,Mobile
522084,100252,2023-07-24,Withdrawal,22329.2,POS
522085,105065,2023-11-21,Transfer,32793.91,Mobile
522086,100918,2022-05-22,Withdrawal,62358.61,POS
522087,108591,2024-11-07,Transfer,7849.41,POS
522088,107352,2023-09-28,Transfer,98056.36,Branch
522089,112252,2024-02-09,Withdrawal,64229.86,Mobile
522090,110681,2022-01-19,Withdrawal,7916.06,Branch
522091,110285,2022-02-03,Withdrawal,39984.39,Mobile
522092,106926,2025-03-20,Transfer,6812.61,ATM
522093,110777,2023-10-23,Transfer,55287.6,ATM
522094,104715,2022-06-13,Withdrawal,19931.41,ATM
522095,105546,2023-09-17,Deposit,29606.99,Mobile
522096,113862,2023-07-28,Withdrawal,73820.35,Mobile
522097,108905,2025-01-19,Deposit,22336.2,POS
522098,103003,2023-01-06,Deposit,7960.81,Mobile
522099,108914,2022-02-26,Deposit,316574.83,ATM
522100,114876,2023-11-14,Withdrawal,35249.29,Mobile
522101,111037,2025-03-10,Transfer,46199.61,Mobile
522102,107141,2023-03-28,Transfer,42296.18,Mobile
522103,112446,2023-11-28,Transfer,71535.31,Mobile
522104,102280,2023-02-26,Withdrawal,40976.08,Mobile
522105,111764,2023-08-20,Transfer,35134.2,ATM
522106,112666,2022-11-06,Deposit,20632.61,ATM
522107,108540,2023-04-11,Deposit,110594.83,Mobile
522108,102674,2025-01-08,Withdrawal,40137.68,POS
522109,108437,2025-02-21,Deposit,6866.22,Mobile
522110,107462,2025-01-08,Transfer,50041.58,Branch
522111,114418,2023-08-03,Transfer,31832.95,POS
522112,100159,2024-07-14,Deposit,20955.07,ATM
522113,109057,2024-09-22,Transfer,37077.05,ATM
522114,102222,2023-12-26,Transfer,4116.1,Mobile
522115,111589,2025-04-04,Transfer,11787.39,POS
522116,112498,2024-01-14,Transfer,65582.36,Mobile
522117,103768,2023-10-23,Withdrawal,30131.56,POS
522118,112347,2022-06-05,Deposit,24665.18,Mobile
522119,103818,2022-07-19,Transfer,29428.34,POS
522120,109186,2023-07-28,Transfer,17850.96,POS
522121,110631,2023-12-01,Withdrawal,19919.94,POS
522122,105311,2024-11-25,Withdrawal,33321.72,ATM
522123,114166,2024-08-23,Withdrawal,9366.11,POS
522124,104486,2023-01-30,Deposit,6746.09,POS
522125,113952,2023-10-06,Transfer,96600.57,Mobile
522126,100245,2022-12-02,Withdrawal,7208.75,Mobile
522127,109018,2022-07-09,Transfer,73501.95,POS
522128,103388,2024-05-03,Deposit,6805.32,POS
522129,101131,2025-01-04,Transfer,57773.48,ATM
522130,112132,2022-10-26,Deposit,20393.72,Branch
522131,109262,2022-06-16,Withdrawal,19390.71,POS
522132,112172,2024-07-14,Deposit,19032.57,ATM
522133,107519,2022-05-18,Withdrawal,3786.12,POS
522134,114692,2024-06-20,Withdrawal,13938.25,Mobile
522135,102397,2022-05-10,Deposit,31393.19,Mobile
522136,109041,2024-05-04,Withdrawal,35949.94,ATM
522137,110419,2024-02-23,Withdrawal,6962.02,POS
522138,109969,2022-05-21,Deposit,10141.37,Mobile
522139,111857,2023-08-14,Deposit,7614.21,POS
522140,108456,2022-02-03,Transfer,14352.89,ATM
522141,109509,2025-02-28,Withdrawal,15364.14,ATM
522142,111514,2023-05-26,Transfer,86747.39,Mobile
522143,113962,2022-06-24,Withdrawal,10984.87,Mobile
522144,105693,2023-04-02,Transfer,58013.79,ATM
522145,106198,2024-01-20,Deposit,51417.67,Mobile
522146,109213,2022-10-06,Transfer,25434.66,Mobile
522147,105871,2024-12-25,Transfer,29363.76,ATM
522148,103942,2022-04-04,Deposit,9267.68,Branch
522149,104518,2022-02-12,Withdrawal,38541.89,Mobile
522150,104238,2022-05-14,Transfer,533.83,Mobile
522151,100931,2024-02-20,Deposit,24341.42,POS
522152,101492,2022-10-13,Withdrawal,26022.02,Mobile
522153,110169,2023-10-03,Withdrawal,8251.74,Mobile
522154,104488,2023-11-14,Transfer,56213.14,ATM
522155,111319,2023-03-08,Deposit,33774.41,ATM
522156,111330,2023-05-24,Withdrawal,17247.84,Mobile
522157,112526,2023-04-19,Transfer,5092.73,Branch
522158,102127,2022-07-23,Withdrawal,13470.02,Mobile
522159,112934,2025-01-09,Deposit,27153.11,POS
522160,109872,2023-04-06,Deposit,15451.33,POS
522161,107503,2025-04-03,Transfer,81271.32,POS
522162,105245,2024-01-31,Deposit,5312.02,Mobile
522163,108925,2024-05-10,Transfer,27717.78,Mobile
522164,101361,2023-09-11,Transfer,5102.94,Mobile
522165,111543,2023-10-14,Withdrawal,26751.75,Mobile
522166,112086,2023-11-03,Withdrawal,38448.44,Mobile
522167,105798,2024-01-25,Transfer,60954.01,ATM
522168,110284,2022-10-17,Transfer,14192.03,ATM
522169,102070,2023-01-20,Deposit,39043.36,Mobile
522170,107183,2023-03-12,Transfer,22825.19,POS
522171,100828,2022-03-31,Deposit,22385.84,Mobile
522172,107071,2024-12-02,Deposit,85764.81,POS
522173,101155,2024-10-29,Withdrawal,72055.57,Mobile
522174,111380,2024-04-12,Deposit,34457.08,POS
522175,109538,2022-07-04,Withdrawal,10750.17,Mobile
522176,111209,2022-01-03,Withdrawal,13457.68,POS
522177,114637,2023-07-18,Transfer,26604.15,ATM
522178,101689,2023-07-25,Transfer,10960.73,Branch
522179,109632,2023-01-02,Transfer,151031.36,ATM
522180,112185,2023-06-23,Withdrawal,7242.94,Mobile
522181,108314,2025-01-24,Deposit,131031.93,ATM
522182,104739,2022-08-06,Withdrawal,9396.48,Branch
522183,104286,2025-02-26,Withdrawal,19408.31,POS
522184,107748,2022-05-10,Transfer,14580.48,ATM
522185,101427,2022-05-31,Deposit,24694.57,POS
522186,108459,2024-10-02,Deposit,6379.71,Branch
522187,104931,2023-02-28,Transfer,221467.68,POS
522188,102557,2022-03-13,Withdrawal,2660.97,POS
522189,108304,2024-11-21,Withdrawal,3811.01,POS
522190,102617,2022-10-24,Withdrawal,16848.6,Mobile
522191,108035,2023-07-15,Withdrawal,21787.04,Mobile
522192,105271,2023-10-17,Withdrawal,10814.17,Mobile
522193,106020,2022-03-23,Withdrawal,109609.85,Mobile
522194,102976,2024-06-29,Deposit,19625.74,Mobile
522195,111269,2024-02-17,Deposit,53814.69,ATM
522196,109332,2023-09-12,Withdrawal,50270.53,POS
522197,104173,2022-02-21,Withdrawal,5535.78,Branch
522198,110143,2024-05-09,Withdrawal,20657.37,Mobile
522199,104782,2022-10-10,Withdrawal,9232.15,Mobile
522200,100323,2023-07-14,Withdrawal,4229.25,Branch
522201,100189,2022-07-08,Withdrawal,15930.12,Mobile
522202,112376,2022-03-02,Transfer,8432.62,ATM
522203,108473,2024-09-06,Deposit,129829.62,Mobile
522204,112346,2023-04-30,Withdrawal,82970.28,Mobile
522205,102249,2024-12-28,Transfer,6530.58,ATM
522206,105648,2022-05-13,Withdrawal,29023.98,Mobile
522207,109959,2024-08-26,Deposit,58489.87,Mobile
522208,107627,2025-03-08,Deposit,32915.14,Mobile
522209,112159,2024-11-28,Deposit,6942.59,POS
522210,106137,2023-02-17,Deposit,48496.77,Mobile
522211,110317,2024-04-29,Transfer,11189.24,POS
522212,108029,2022-11-27,Withdrawal,14506.82,POS
522213,109667,2025-01-02,Transfer,28585.06,Mobile
522214,103876,2024-03-24,Transfer,25617.75,Mobile
522215,106303,2025-01-23,Transfer,13278.07,ATM
522216,112295,2025-02-22,Transfer,39405.56,ATM
522217,101797,2022-02-09,Withdrawal,63436.29,ATM
522218,112160,2022-02-07,Withdrawal,39835.94,ATM
522219,110583,2022-03-07,Deposit,59694.05,POS
522220,105390,2024-11-02,Withdrawal,90170.81,POS
522221,104873,2024-01-30,Deposit,10483.09,ATM
522222,103163,2022-03-26,Withdrawal,29249.99,POS
522223,109926,2022-05-29,Transfer,14237.96,POS
522224,113094,2023-12-08,Transfer,14107.68,Mobile
522225,108577,2022-04-07,Deposit,10486.93,POS
522226,102288,2023-09-29,Deposit,41325.77,Mobile
522227,113984,2025-01-14,Deposit,12563.9,POS
522228,103554,2024-02-18,Transfer,7516.48,Branch
522229,112430,2023-12-23,Deposit,28919.68,POS
522230,109747,2025-02-15,Withdrawal,5538.6,Mobile
522231,111561,2024-09-26,Deposit,10285.84,ATM
522232,104158,2023-11-09,Withdrawal,18285.12,ATM
522233,114868,2023-02-17,Withdrawal,19014.09,POS
522234,110597,2023-04-03,Transfer,4668.86,POS
522235,105341,2022-01-23,Deposit,13380.63,POS
522236,106361,2022-02-15,Withdrawal,109109.86,POS
522237,110773,2024-07-06,Deposit,14268.48,POS
522238,101104,2023-04-30,Withdrawal,14422.21,POS
522239,106046,2022-10-04,Deposit,28371.29,Mobile
522240,107645,2025-01-24,Withdrawal,18214.49,Branch
522241,100797,2025-01-07,Transfer,9930.99,Mobile
522242,104795,2023-04-29,Transfer,105213.78,POS
522243,106549,2023-02-10,Transfer,13148.19,Mobile
522244,104022,2024-06-15,Withdrawal,48076.21,Mobile
522245,110093,2024-06-20,Withdrawal,2895.39,Mobile
522246,100841,2023-05-22,Withdrawal,5529.34,Branch
522247,109206,2022-12-06,Withdrawal,53602.33,Mobile
522248,103171,2022-12-27,Withdrawal,43584.89,POS
522249,100002,2022-09-18,Transfer,18277.41,POS
522250,108819,2023-08-20,Transfer,49694.81,Mobile
522251,104666,2024-11-10,Deposit,5355.03,Mobile
522252,100225,2024-02-16,Withdrawal,10030.84,POS
522253,109045,2024-06-02,Transfer,66714.93,POS
522254,112949,2024-02-18,Withdrawal,22924.49,POS
522255,108361,2022-10-24,Deposit,38280.98,POS
522256,102931,2023-10-22,Withdrawal,27619.58,ATM
522257,109083,2025-01-20,Withdrawal,12587.4,Mobile
522258,105932,2022-09-05,Withdrawal,24981.32,ATM
522259,100436,2022-12-12,Withdrawal,22834.49,POS
522260,111165,2022-07-09,Withdrawal,18454.17,POS
522261,103634,2022-06-12,Deposit,26834.93,POS
522262,108258,2022-07-18,Transfer,56528.42,ATM
522263,104350,2025-01-19,Withdrawal,63394.26,Branch
522264,102707,2024-09-03,Transfer,8183.39,Mobile
522265,108256,2022-12-07,Deposit,18712.71,Mobile
522266,102905,2023-11-11,Transfer,10130.68,POS
522267,113314,2024-05-09,Deposit,7475.04,Mobile
522268,113284,2025-01-10,Withdrawal,47797.79,ATM
522269,107876,2024-12-19,Withdrawal,5231.79,Mobile
522270,108821,2023-10-10,Withdrawal,20911.6,Mobile
522271,100207,2024-02-19,Withdrawal,40320.96,Mobile
522272,110766,2023-12-17,Withdrawal,32857.4,POS
522273,109274,2023-06-30,Withdrawal,51756.21,POS
522274,107346,2024-01-25,Withdrawal,79300.69,Branch
522275,105828,2024-10-07,Transfer,14866.17,ATM
522276,100721,2023-05-17,Deposit,11362.62,POS
522277,111243,2022-09-04,Withdrawal,58088.88,Mobile
522278,103422,2024-12-30,Withdrawal,12748.22,Mobile
522279,114316,2023-12-20,Transfer,8887.99,Branch
522280,108657,2024-07-18,Transfer,23295.17,POS
522281,112665,2024-09-02,Deposit,32971.9,Mobile
522282,113088,2023-02-19,Withdrawal,9522.04,Mobile
522283,105410,2023-04-01,Withdrawal,21344.75,Mobile
522284,100189,2022-06-24,Withdrawal,11825.09,Branch
522285,114031,2023-09-14,Withdrawal,39095.86,POS
522286,106481,2022-06-30,Withdrawal,1527.69,Mobile
522287,109578,2024-05-24,Deposit,29347.87,ATM
522288,109077,2023-11-25,Transfer,11088.56,Branch
522289,110545,2023-12-08,Transfer,32535.67,POS
522290,113964,2024-05-31,Withdrawal,44640.32,POS
522291,101392,2023-10-05,Withdrawal,24659.28,POS
522292,106177,2023-04-11,Deposit,42395.61,POS
522293,106222,2022-12-29,Transfer,20485.86,ATM
522294,111026,2024-03-29,Withdrawal,77311.34,POS
522295,113878,2023-06-16,Transfer,5965.3,POS
522296,108335,2023-03-03,Deposit,12012.89,Mobile
522297,107093,2022-06-04,Withdrawal,6710.77,Mobile
522298,103336,2024-04-29,Deposit,24288.48,Mobile
522299,103543,2022-06-15,Transfer,15741.58,POS
522300,109908,2024-03-12,Transfer,86823.88,Mobile
522301,103012,2023-11-18,Withdrawal,40346.31,Mobile
522302,106117,2022-08-15,Transfer,6628.66,Branch
522303,108544,2024-07-23,Transfer,105250.84,POS
522304,103164,2023-05-16,Withdrawal,9350.33,Mobile
522305,102086,2025-02-01,Transfer,29276.54,Mobile
522306,113052,2023-03-20,Deposit,7092.35,POS
522307,100530,2023-12-24,Transfer,2808.09,Mobile
522308,111202,2022-09-17,Deposit,55519.28,Mobile
522309,106552,2025-02-07,Deposit,170076.7,Mobile
522310,114734,2025-04-06,Transfer,6563.89,ATM
522311,101123,2024-02-05,Transfer,21659.58,Mobile
522312,104592,2023-05-13,Transfer,22742.31,ATM
522313,106831,2024-05-13,Transfer,10115.44,POS
522314,110527,2023-11-20,Withdrawal,49377.42,ATM
522315,109916,2024-09-12,Deposit,9454.92,Mobile
522316,110881,2022-10-14,Deposit,32743.26,POS
522317,105339,2024-04-14,Deposit,5184.62,ATM
522318,101109,2024-08-31,Deposit,25427.32,POS
522319,112539,2022-01-22,Withdrawal,18661.82,ATM
522320,114581,2022-02-22,Withdrawal,18326.5,ATM
522321,101127,2022-01-05,Deposit,58293.82,ATM
522322,111653,2024-01-15,Deposit,23228.23,ATM
522323,111314,2024-03-29,Transfer,2414.05,Mobile
522324,104882,2024-12-11,Withdrawal,35001.51,Mobile
522325,101042,2025-02-23,Deposit,149489.45,POS
522326,109543,2024-08-19,Deposit,15395.49,POS
522327,104451,2023-08-19,Transfer,10924.74,Mobile
522328,111260,2024-07-23,Deposit,26407.89,POS
522329,112351,2023-02-22,Withdrawal,44791.19,ATM
522330,100314,2022-04-01,Transfer,38064.14,Mobile
522331,114332,2025-02-19,Transfer,11398.3,Branch
522332,112051,2024-05-27,Withdrawal,150521.41,POS
522333,114206,2022-05-12,Deposit,4786.41,Branch
522334,105147,2022-11-10,Withdrawal,23695.3,Mobile
522335,100515,2024-06-13,Deposit,52796.81,Mobile
522336,103446,2022-06-06,Transfer,27797.12,Mobile
522337,107760,2022-01-22,Transfer,17068.52,ATM
522338,108521,2023-05-08,Deposit,9201.54,ATM
522339,102408,2023-07-18,Withdrawal,33941.94,ATM
522340,110200,2022-05-14,Deposit,71606.78,POS
522341,110735,2024-12-17,Transfer,19620.55,Mobile
522342,110269,2023-09-28,Withdrawal,30120.95,POS
522343,111087,2024-12-18,Withdrawal,70201.14,ATM
522344,105822,2023-12-03,Deposit,85941.22,ATM
522345,109745,2023-05-17,Transfer,87185.1,POS
522346,106365,2022-11-04,Withdrawal,6412.99,POS
522347,106131,2022-09-23,Transfer,70129.28,ATM
522348,106618,2022-07-22,Transfer,21733.27,Mobile
522349,112966,2022-08-26,Deposit,52551.07,Mobile
522350,114645,2023-04-12,Withdrawal,182714.12,ATM
522351,114174,2025-04-09,Deposit,14668.67,POS
522352,111611,2022-11-08,Withdrawal,27458.64,Mobile
522353,111106,2024-10-21,Deposit,8935.07,Mobile
522354,110152,2023-11-27,Transfer,29781.19,Mobile
522355,113902,2022-10-24,Transfer,41357.27,POS
522356,100453,2023-10-24,Transfer,5107.99,Branch
522357,105695,2025-02-25,Deposit,8740.07,Branch
522358,102500,2025-02-14,Withdrawal,23347.22,POS
522359,105102,2024-10-27,Withdrawal,26993.01,POS
522360,107650,2024-10-25,Withdrawal,5111.66,Mobile
522361,112318,2022-04-11,Deposit,24029.43,POS
522362,111058,2024-07-30,Withdrawal,42158.39,Mobile
522363,106935,2022-12-04,Transfer,29446.58,Mobile
522364,102447,2024-04-15,Transfer,21621.57,ATM
522365,105616,2024-06-09,Transfer,16357.78,Mobile
522366,104413,2023-11-02,Deposit,40580.49,ATM
522367,110438,2022-05-23,Transfer,104157.21,ATM
522368,109950,2022-02-19,Deposit,43314.07,Mobile
522369,111814,2023-12-08,Withdrawal,16206.86,POS
522370,113709,2024-03-04,Withdrawal,22417.1,ATM
522371,112541,2025-01-10,Transfer,4676.46,ATM
522372,105626,2023-10-22,Withdrawal,82986.58,POS
522373,111684,2024-04-08,Deposit,13797.41,POS
522374,103624,2022-03-29,Deposit,15580.12,ATM
522375,113439,2024-10-02,Deposit,74183.57,POS
522376,101002,2023-08-14,Withdrawal,8435.03,Mobile
522377,111373,2023-05-31,Deposit,12938.49,Mobile
522378,114290,2023-11-12,Deposit,3198.45,Branch
522379,109636,2023-06-21,Withdrawal,13590.01,POS
522380,106937,2024-09-30,Withdrawal,18592.3,POS
522381,106066,2022-01-26,Transfer,26014.59,ATM
522382,107920,2022-05-28,Deposit,173024.09,ATM
522383,102756,2022-08-25,Withdrawal,17652.75,Branch
522384,107421,2022-11-30,Transfer,35259.09,ATM
522385,112469,2023-12-21,Transfer,9964.07,POS
522386,106334,2022-02-13,Transfer,60613.34,POS
522387,105528,2024-02-22,Deposit,11355.19,POS
522388,101881,2024-12-16,Withdrawal,169662.12,Mobile
522389,103606,2022-09-14,Deposit,73250.12,Mobile
522390,105249,2023-08-27,Transfer,17617.61,POS
522391,102884,2023-06-23,Deposit,32968.65,Mobile
522392,108805,2022-04-10,Transfer,10239.82,Mobile
522393,114118,2022-04-13,Withdrawal,3485.38,Mobile
522394,112577,2022-07-18,Withdrawal,8053.45,POS
522395,104871,2023-07-10,Transfer,39003.24,Mobile
522396,112806,2025-03-13,Deposit,8169.52,Mobile
522397,108205,2023-12-26,Withdrawal,82464.76,ATM
522398,105982,2024-10-09,Withdrawal,20425.88,Mobile
522399,102446,2022-02-17,Withdrawal,17409.46,POS
522400,112411,2024-02-29,Transfer,24881.81,POS
522401,109589,2023-10-27,Deposit,10730.68,ATM
522402,101108,2022-08-15,Withdrawal,18343.44,POS
522403,113111,2022-01-01,Deposit,43477.01,Mobile
522404,103560,2025-02-25,Withdrawal,16596.05,Mobile
522405,104109,2024-06-06,Withdrawal,119033.81,Mobile
522406,112034,2022-12-16,Transfer,8236.59,ATM
522407,111691,2025-02-25,Withdrawal,7494.07,Mobile
522408,106878,2023-02-23,Deposit,26287.26,Branch
522409,106555,2023-12-10,Transfer,10731.81,POS
522410,111134,2023-04-05,Transfer,40398.7,POS
522411,113541,2023-01-22,Transfer,29742.58,Branch
522412,111189,2022-11-28,Transfer,15362.41,ATM
522413,103847,2023-05-06,Withdrawal,15756.31,POS
522414,112471,2022-09-12,Deposit,1768.61,POS
522415,113334,2022-06-09,Withdrawal,14861.55,POS
522416,103896,2022-05-28,Transfer,33697.72,POS
522417,105224,2022-05-24,Deposit,67596.91,ATM
